,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
43,0.455166604,0.393278712,0.2546739,-0.14868329,0.091004383,0.260079031,0.3751942,0.259835165,0.008253517,-0.025757248,-0.043587622,0.142803652,0.400850732,0.367788431,0.191952829,-0.14720011,0.024555525,0.303900253,0.251329963,0.209409615,0.048831289,-0.030661856,-0.092389226,0.25190092
44,0.471658632,0.369654092,0.259392294,-0.152732867,0.234484306,0.294392681,0.33179625,0.087060029,-0.153629424,-0.076164792,-0.105611971,0.225962775,0.477740176,0.355910156,0.173392648,-0.090862271,0.201201735,0.360662935,0.256215061,-0.025512037,-0.109129742,-0.111461224,-0.047836326,0.355917364
45,0.33836404,0.205946227,0.42471036,-0.127578215,0.084487856,0.305037157,0.186848786,0.151182761,-0.021779825,-0.119330718,-0.124952613,0.191299637,0.400316726,0.176156316,0.214475437,-0.125418234,-0.000564498,0.406361271,0.199028528,0.144224357,-0.143811443,-0.134798106,-0.113030353,0.289058016
46,0.335653127,0.257232388,0.24421069,-0.098250655,0.19446284,0.324035522,0.30519653,-0.00609552,-0.139403697,-0.118776779,-0.219666729,0.181169251,0.3569007,0.224890197,0.194860944,-0.020788104,0.045741806,0.385841328,0.091912217,0.000803249,-0.193923889,-0.134855245,-0.23759796,0.289090818
47,0.428539188,0.300266499,0.332413027,-0.210617702,0.131616666,0.309660095,0.400759963,0.195419587,-0.077705057,-0.150612323,-0.173619173,0.103822653,0.471829919,0.284759571,0.203234871,-0.214765081,0.068752489,0.448375412,0.292211902,0.076484432,-0.173513269,-0.181139324,-0.26992588,0.245998564
48,0.426768077,0.399386839,0.337478016,-0.12035767,0.160160662,0.167409709,0.343671754,0.254627319,0.010962649,-0.017284007,-0.054802402,0.142967244,0.421803938,0.339408067,0.239078041,-0.020284856,0.050968087,0.283797632,0.275021815,0.193890579,-0.0472443,-0.039295318,-0.102927257,0.233197563
49,0.406155659,0.347534439,0.223814752,-0.157537972,-0.026977898,0.276819437,0.286883053,0.125429706,-0.076790621,-0.057709301,-0.090598015,0.185636687,0.453872998,0.27058539,0.127437315,-0.09103966,0.01848117,0.329983779,0.176814526,0.078411866,-0.051108527,-0.042086769,-0.136992847,0.262656795
50,0.429204117,0.338960987,0.342593988,-0.137516757,0.173873575,0.448832497,0.287249004,0.266113799,0.005944086,-0.091141668,-0.10306224,0.245226231,0.441689727,0.305339317,0.279491693,-0.084680617,0.074454777,0.486359659,0.214982673,0.205468839,-0.069610357,-0.06899756,-0.100091483,0.379597128
51,0.348271178,0.404068235,0.262125535,-0.082031257,0.040669948,0.329345237,0.347848495,0.205084894,0.074236558,-0.007761759,-0.054318117,0.214888972,0.35398994,0.388668974,0.231846905,0.043516764,-0.037118884,0.384230056,0.229722831,0.156447499,0.020220242,-0.019183343,-0.092724599,0.395430097
52,0.433451893,0.388575164,0.381678273,-0.072797685,0.015077436,0.290349755,0.367956794,0.250824577,0.02325021,0.02582353,0.004636609,0.22755477,0.476963248,0.326284884,0.215754132,-0.030139521,0.07006822,0.336088523,0.229765267,0.238208034,-0.00900802,-0.006459783,0.013521474,0.369379153
