,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
4496,0.458935486,0.25295326,0.286365264,-0.190927047,-0.165183319,-0.190926604,-0.224073885,-0.191186319,-0.190963322,-0.177014309,-0.024941786,-0.175186024,0.480675954,0.146515647,0.286636683,0.044348565,-0.16054144,0.221790713,-0.220651198,-0.191032934,-0.190968018,-0.184440577,-0.00134084,-0.178334331
4497,0.341201795,0.2600985,0.262188398,-0.170515684,-0.156645955,-0.170515386,-0.184905458,-0.171007825,-0.170632611,-0.177881197,0.004879761,-0.191097059,0.401216314,0.0610641,0.152680862,-0.07702704,-0.201298495,0.286550525,-0.199187107,-0.170661722,-0.170567657,-0.199563501,-0.005329923,-0.195375972
4498,0.314927393,0.234482057,0.245836725,-0.257619738,-0.239387857,-0.257619176,-0.284065296,-0.257787356,-0.257751741,-0.263132778,-0.083919273,-0.23539215,0.382525308,0.125461318,0.152190399,0.012665895,-0.223802513,0.160556093,-0.285809762,-0.257692696,-0.257754245,-0.269281001,-0.085272827,-0.242261233
4499,0.339121905,0.194656275,0.291425451,-0.173613913,-0.171014966,-0.173613112,-0.15470582,-0.173404633,-0.17356405,-0.152222677,-0.003760276,-0.100550853,0.44529812,0.142310255,0.293620881,-0.020960292,-0.162423644,0.403101265,-0.176179036,-0.173369302,-0.173596133,-0.158818762,0.016234511,-0.122940493
4500,0.423220843,0.20779698,0.303951129,-0.037025552,-0.016846591,-0.037025136,-0.100118383,-0.037083867,-0.037036953,-0.01606651,0.082508977,-0.029156353,0.518902932,0.100695901,0.284582438,-0.02838653,-0.02372118,0.431795852,-0.074967759,-0.03691751,-0.03702804,-0.032139008,0.101784672,-0.031045021
4501,0.337851538,0.128204701,0.355542858,0.044529761,0.045433304,0.04453004,-0.034956423,0.044176811,0.044524486,0.067979177,0.125936789,0.07104732,0.440471763,0.001586153,0.302779845,0.00628953,0.010844336,0.365004109,0.013006554,0.044386389,0.044523987,0.055847891,0.123795438,0.052951161
4502,0.324408277,0.301472674,0.219052662,-0.162917655,-0.154240147,-0.162916956,-0.220423476,-0.162950828,-0.162966315,-0.16268886,0.001872056,-0.118819165,0.419372074,0.114438856,0.202422714,0.002077936,-0.182567159,0.288209035,-0.217966832,-0.162915519,-0.162924569,-0.174518822,0.017503894,-0.129344781
4503,0.409313493,0.262083403,0.099281469,-0.179627648,-0.166094069,-0.179627522,-0.093878592,-0.180064667,-0.179720176,-0.178239953,-0.040762495,-0.152120077,0.427396233,0.189304929,0.067028083,-0.021731493,-0.160066909,0.226239332,-0.192281853,-0.179658355,-0.179704646,-0.189064833,-0.03297511,-0.162425431
4504,0.393213718,0.221469334,0.303510274,-0.16512396,-0.142905452,-0.165123516,-0.11036299,-0.165060557,-0.165119609,-0.144340354,0.040195358,-0.133298873,0.45580749,0.131760043,0.252604122,0.089369735,-0.097651051,0.167780036,-0.15724695,-0.165025028,-0.16512171,-0.164701763,0.05542971,-0.146814568
4505,0.359611704,0.265578763,0.284030547,-0.057375968,-0.034038233,-0.05737546,-0.142496562,-0.057032907,-0.057447173,-0.042008146,0.157169524,-0.028230936,0.431506648,0.126910179,0.250367852,-0.041439459,-0.044165893,0.319686188,-0.121057989,-0.057049476,-0.057409471,-0.062950163,0.137815432,-0.028945452
4506,0.398023638,0.279065246,0.303049787,-0.070328234,-0.030976402,-0.070327958,-0.052118973,-0.069596055,-0.070312575,-0.062836782,0.075697819,-0.093941388,0.415327646,0.121206163,0.246699138,0.0459712,-0.027643744,0.218545727,-0.069823444,-0.06959288,-0.070331555,-0.076095757,0.084036404,-0.100080606
4507,0.349809781,0.213776113,0.264696375,-0.116793389,-0.089987947,-0.11679275,-0.151207823,-0.116291257,-0.116878836,-0.117031617,0.095437656,-0.080899154,0.369455004,0.049880393,0.237635117,-0.030658765,-0.108978514,0.348440363,-0.143870308,-0.116332028,-0.116897166,-0.129385788,0.098651809,-0.097150778
4508,0.348989943,0.26460899,0.292129028,-0.188024589,-0.165302676,-0.188024093,-0.232498609,-0.188580414,-0.188035794,-0.17948868,-0.050187378,-0.123989059,0.43214288,0.111146184,0.247476502,0.007369561,-0.1747628,0.324138202,-0.215562093,-0.188269078,-0.188070406,-0.188050184,-0.030160807,-0.131241001
