,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
42,0.392037599,0.279433035,0.432440325,0.074419553,-0.097033262,0.414957477,0.372704936,0.131959408,0.097896894,0.191251045,0.149238221,0.313717351,0.407354771,0.267701173,0.194726396,0.050947823,-0.037086352,0.398117661,0.413788625,0.196899272,0.282655105,0.139001284,0.190786687,0.225343524
43,0.462265001,0.378900327,0.341479781,0.074868808,-0.128796822,0.343716544,0.36728294,0.265339511,-0.022298006,0.241192223,0.022105403,0.298989734,0.397458674,0.265496963,0.175444183,0.142468675,-0.008857866,0.397318618,0.392900157,0.277629189,0.420339973,0.105365998,0.005715583,0.323489768
44,0.432757111,0.416450413,0.201934525,0.029454026,0.068092228,0.469550777,0.300447578,0.275753333,0.054851342,0.26911022,0.141601476,0.39482286,0.393013473,0.264978983,0.130495974,0.056883554,0.041260964,0.460662544,0.343713954,0.193735431,0.226471828,0.180507819,0.241194343,0.309801864
45,0.265198714,0.307791072,0.238280037,0.017563515,-0.067429627,0.415881414,0.169688052,0.228536733,-0.082194049,0.12011744,0.016538743,0.411133811,0.365778295,0.193496766,0.25115926,0.076829657,0.019141772,0.48642321,0.318462015,0.234568924,0.318791065,0.078004973,0.064630027,0.393704482
46,0.332719738,0.367293893,0.215888469,-0.006320914,0.034925638,0.437506585,0.217409415,0.170893757,-0.034907633,0.331238624,0.0407771,0.360788622,0.318773711,0.132681082,0.187069516,0.162468581,0.021991329,0.409519235,0.255277289,0.135108939,0.171304534,0.167504665,0.061823379,0.273147115
47,0.415362159,0.393459475,0.273296881,-0.076166827,-0.035616038,0.4896956,0.355761258,0.16225493,0.098439799,0.229254885,0.068356405,0.262714238,0.386407215,0.274123585,0.219473069,0.041337496,0.003689293,0.566336019,0.390871135,0.250953991,0.213157031,0.047048223,0.107214897,0.348085975
48,0.420725296,0.445379687,0.300421815,0.154312125,0.010304024,0.348572376,0.286363171,0.302252759,0.033723871,0.237398636,0.052662584,0.284660581,0.427868731,0.262481497,0.180351339,0.181934333,0.052641828,0.335780347,0.353309743,0.271267639,0.274773013,0.126352002,0.041926232,0.304187019
49,0.436380436,0.327354245,0.194963364,0.037498151,-0.021370025,0.369623994,0.272871971,0.203170102,0.088945751,0.249539291,0.065032408,0.302105322,0.40442474,0.220945854,0.077781271,0.151598623,-0.028315781,0.310006162,0.323791699,0.256947581,0.286907842,0.141346078,0.149185504,0.233313055
50,0.423691035,0.385854822,0.244164646,0.008184995,0.009697025,0.529656432,0.272160555,0.234196901,0.109815021,0.240923626,0.134480321,0.401674473,0.442200995,0.310209838,0.121208839,0.088151466,-0.014751862,0.555144674,0.312196407,0.374539291,0.399791547,0.121000318,0.268302184,0.361265457
51,0.363515057,0.283382324,0.271913509,-0.028157415,-0.05338202,0.460504195,0.234960017,0.185982578,0.002651492,0.241473644,0.02562565,0.443070168,0.266523114,0.240791526,0.267202297,0.027745904,-0.044466907,0.473552805,0.314945566,0.227204545,0.291372845,0.133017089,0.142107044,0.401317439
52,0.471751458,0.358483394,0.279373118,0.045231979,-0.012758308,0.431375583,0.295024256,0.243307968,-0.023854505,0.182439328,0.077357987,0.388896582,0.490950489,0.30463091,0.192514364,0.084025811,-0.002283434,0.431878099,0.354006153,0.2655868,0.367537524,0.103098017,0.063445613,0.403237392
53,0.28893056,0.327278459,0.223441245,-0.009513801,-0.101051164,0.378855708,0.178893926,0.146022011,0.071339509,0.271555691,-0.017599121,0.321383633,0.304103124,0.177664597,0.138704642,0.026574308,-0.054581115,0.455700434,0.164710438,0.132439831,0.342382514,0.071735616,0.098147668,0.216374471
54,0.30449371,0.318780662,0.247228056,-0.108542194,-0.100650019,0.374056114,0.178702333,0.152762251,-0.017836305,0.20464729,-0.006648392,0.376121867,0.282831621,0.274524876,0.169816528,0.066928675,-0.173075984,0.385718407,0.277730992,0.21325233,0.223839739,0.035087444,0.029575648,0.302170484
