,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
2599,0.051796306,0.015000114,0.026236619,-0.040624254,-0.049782137,-0.040623969,-0.079240855,-0.040688468,-0.040521695,-0.039033792,-0.013210333,-0.040481043,0.179746403,-0.136205923,0.040537996,-0.177911316,-0.051929797,0.096781296,-0.063903934,-0.040553151,-0.040533932,-0.039405228,-0.012572634,-0.042493653
2600,0.107224076,0.166277548,-0.030215297,-0.047333454,-0.063201711,-0.047333225,-0.075448746,-0.047413177,-0.047378894,-0.047264005,-0.017816219,-0.046337685,0.149868482,0.012569521,0.03991156,-0.121514911,-0.066131595,-0.027872703,-0.064330219,-0.04715255,-0.047312465,-0.048064062,-0.01575053,-0.0501487
2601,0.084983762,-0.030560509,-0.052305082,-0.061652733,-0.06674701,-0.061652533,-0.109771826,-0.061101117,-0.061591124,-0.060062236,-0.052214982,-0.061770146,0.140316817,-0.011024981,-0.154835259,-0.09313128,-0.066783144,0.138165741,-0.092442604,-0.061305614,-0.061582866,-0.060138543,-0.052679868,-0.064065093
2602,0.12967858,0.064139527,-0.000520248,-0.028911042,-0.037909584,-0.028910864,-0.042470756,-0.029524152,-0.028900477,-0.030096319,-0.005585865,-0.030087427,0.189504255,-0.104592368,-0.027658757,-0.066730293,-0.039657388,0.052170507,-0.037590247,-0.028997979,-0.028879386,-0.030531691,-0.005833534,-0.030134805
2603,0.077493063,0.079374786,0.05761832,-0.029329506,-0.027711228,-0.029329208,-0.079315427,-0.029007684,-0.02930382,-0.027998085,-0.013699722,-0.031875761,0.171306216,-0.094451465,-0.009888004,-0.086966901,-0.027483322,0.152104794,-0.058147747,-0.029118338,-0.029313243,-0.028494006,-0.012743042,-0.032026815
2604,0.016660489,0.03521042,-0.052004942,-0.048152575,-0.056632221,-0.048152156,-0.096684509,-0.048508329,-0.048118541,-0.045997957,-0.01931818,-0.046749136,0.086555873,-0.173717457,-0.051879563,-0.160263005,-0.058060201,0.022546904,-0.079628868,-0.048227018,-0.048136367,-0.046224859,-0.017688558,-0.048857277
2605,-0.053932275,-0.033494783,0.041805358,-0.030490192,-0.037512359,-0.030489809,-0.053945223,-0.030757067,-0.030432524,-0.029686775,-0.003725234,-0.036498747,0.095024562,-0.225175399,0.069513522,-0.11158518,-0.039342124,0.012319792,-0.043800676,-0.030486857,-0.030391642,-0.029908761,-0.000538875,-0.039174086
2606,0.050044032,0.009010635,-0.017428586,-0.023579048,-0.033731498,-0.023578771,-0.024333904,-0.023514816,-0.023579067,-0.02393249,0.000999383,-0.030428065,0.061232325,-0.147080442,0.025478048,-0.158342516,-0.03562641,-0.06023125,-0.023050502,-0.023517335,-0.023576618,-0.024285999,0.002253585,-0.031400365
2607,-0.018125567,0.003717568,-0.060417366,-0.072214518,-0.070838725,-0.072214372,-0.101283386,-0.072195716,-0.072058679,-0.073785028,-0.058203504,-0.074660284,0.118744985,-0.167055369,-0.047410021,-0.116821219,-0.070654418,-0.001782833,-0.090832839,-0.072111261,-0.072099983,-0.074255208,-0.057786146,-0.076120347
2608,0.046964018,0.014023512,-0.05580432,-0.019081927,-0.017929857,-0.019081796,-0.025084205,-0.0190977,-0.019066685,-0.020363588,0.007910459,-0.014295406,0.160157512,-0.07212253,-0.037055808,-0.0897399,-0.018444868,-0.016246476,-0.024211712,-0.019047584,-0.019059133,-0.020775851,0.008714215,-0.017036032
2609,0.054492966,0.019951991,-0.071491241,-0.103692694,-0.112435598,-0.103692551,-0.13209142,-0.103308206,-0.10375665,-0.103857648,-0.09489295,-0.10377852,0.158768435,-0.135760028,-0.075840059,-0.153626253,-0.114568537,-0.119529557,-0.12244395,-0.10335851,-0.103714229,-0.104395943,-0.094964107,-0.10579657
