,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
15,0.391844768,0.168328593,0.176979782,-0.222285429,-0.231976574,-0.222284709,-0.216858597,-0.221171065,-0.224017398,-0.195824512,0.007837573,-0.198247693,0.414987871,0.035295798,0.15570379,-0.012104952,-0.226990984,0.297626113,-0.228979965,-0.221322981,-0.223767502,-0.19816527,0.027719571,-0.214426632
16,0.276955875,0.314561364,0.157573708,-0.171252181,-0.149411563,-0.171250087,-0.183013649,-0.169121755,-0.171581598,-0.153253772,0.022057107,-0.124510506,0.41146649,0.168055943,0.13630487,-0.032605605,-0.141444962,0.17953509,-0.185739583,-0.169048902,-0.171102921,-0.156161887,0.020480035,-0.153296
17,0.315503656,0.280735179,0.334335483,-0.075180682,-0.103125269,-0.075180332,-0.061927846,-0.070829411,-0.07687926,-0.067804782,0.100071857,-0.051265034,0.359852071,0.167403213,0.184791098,-0.127103183,-0.108909011,0.199101284,-0.076788918,-0.071638846,-0.076283767,-0.073903482,0.105886243,-0.078838728
18,0.235083825,0.190577971,0.256502548,-0.077219583,-0.088957369,-0.077218619,-0.121819665,-0.078705352,-0.077630489,-0.068709851,0.048773903,-0.058167429,0.291806975,0.122427052,0.201497398,0.015654374,-0.084143083,0.260293324,-0.124892111,-0.077900685,-0.07718789,-0.07056678,0.051364655,-0.065496187
19,0.342314796,0.37478005,0.135450276,-0.212183303,-0.193655087,-0.212182035,-0.140177097,-0.208523306,-0.211102204,-0.218830223,-0.002815635,-0.202924075,0.429116841,0.229480116,0.21114201,-0.072961911,-0.18435223,0.217836989,-0.16510716,-0.209145139,-0.211569849,-0.221467907,0.008658923,-0.215708634
20,0.218477777,0.248047974,0.239315702,-0.290197368,-0.272270936,-0.290194592,-0.255514435,-0.287384185,-0.291344508,-0.298588716,-0.066177543,-0.216466305,0.311551213,0.065159553,0.239469591,0.003024226,-0.26147033,0.352289057,-0.271691683,-0.287957706,-0.290850389,-0.302489913,-0.062725377,-0.249434725
21,0.390440647,0.276147232,0.233936494,-0.199086036,-0.175261909,-0.199085112,-0.143542751,-0.193121167,-0.19933589,-0.187419314,-0.004155319,-0.174183047,0.45433623,0.139225579,0.233077703,0.025461628,-0.160197927,0.313144646,-0.161898101,-0.19435774,-0.198975845,-0.190348881,0.017586353,-0.198437982
22,0.202804632,0.231411948,0.291988009,-0.181984281,-0.187948933,-0.181980949,-0.287257192,-0.181267457,-0.182666134,-0.175443285,-0.050985448,-0.131805159,0.33307145,0.135657754,0.229197344,-0.06728525,-0.183511582,0.362146635,-0.286995174,-0.181331242,-0.182496924,-0.176559974,-0.044245371,-0.156860379
23,0.40491109,0.261474703,0.235041617,-0.222085638,-0.177296765,-0.222084941,-0.225725767,-0.213534146,-0.222598438,-0.226512657,-0.000740962,-0.163999231,0.375773161,0.133473612,0.164930583,-0.033653959,-0.166234529,0.252237805,-0.23703492,-0.21561973,-0.222356812,-0.230554241,0.016089616,-0.175708286
24,0.447654528,0.330771515,0.27525763,-0.114256256,-0.101315999,-0.11425442,-0.112312814,-0.107914813,-0.115763447,-0.116903091,0.100490257,-0.081504947,0.524423938,0.251408876,0.226803431,0.019831968,-0.101288579,0.230453635,-0.125022048,-0.1092882,-0.114889166,-0.124641722,0.10528475,-0.107342571
